,mean,q5,q95,robust
Screen Cleaner,0.007486170359598182,-0.1655624731659539,0.18154354916439838,False
Cursed Body,0.00665127103123047,-0.11331345850439534,0.12665745141810106,False
Mega Sol,0.006578640891023007,-0.16454015404149766,0.18393429825154683,False
Blaze,0.006392413334121929,-0.08514433486186304,0.10038950187067973,False
Klutz,0.005294243251844093,-0.1762101616360731,0.19291307831486104,False
Insomnia,0.005054664373132689,-0.16973186124280393,0.17583229399326494,False
Weak Armor,0.0042957223520896665,-0.16163122335219837,0.1677968506464562,False
Guts,0.003747063246290172,-0.16367825188536714,0.1709440150124238,False
Big Pecks,0.003158139023993457,-0.1707286394050432,0.17375909322246175,False
Bulletproof,0.002917664788826003,-0.16164571516814547,0.16299867548113747,False
Speed Boost,0.0023609547730280215,-0.122515171539651,0.13854831197660175,False
Berserk,0.002011375667804845,-0.16322447532611783,0.17717470167173807,False
Gluttony,0.0002713875644350889,-0.1783929614944465,0.18141224457171023,False
Spicy Spray,9.563240947915614e-05,-0.16986749733215234,0.1739764963431075,False
Sniper,-4.94000310687849e-05,-0.17656272542201382,0.17503704132472733,False
Hustle,-0.0003476642610426344,-0.1836529108257434,0.17941944274117275,False
Earth Eater,-0.00035934667952793444,-0.17219357565206903,0.1717608001242976,False
Early Bird,-0.0013656844934975445,-0.18109985456346736,0.17434128166793103,False
Imposter,-0.001720224278854341,-0.16547796283590202,0.15620973893368323,False
Quick Draw,-0.002366917069477397,-0.18273551050942716,0.17147182013195073,False
Natural Cure,-0.00252468925701744,-0.1623269000733161,0.1517590854631421,False
Surge Surfer,-0.0026359448412790676,-0.18848085206750462,0.17785276067952938,False
Eelevate,-0.0027054467707971265,-0.18171278658810308,0.17537953122253339,False
Inner Focus,-0.0027694694450097024,-0.12786876507277042,0.11930041460177918,False
Plus,-0.0028882230416419088,-0.1824025638906517,0.17592553385214668,False
Contrary,-0.0030614310362355192,-0.16132384744985623,0.15012209097719786,False
Shadow Tag,-0.003770703353716105,-0.18386704290034597,0.17609304840074502,False
Merciless,-0.0056423673025704415,-0.17214942416727783,0.16532077606079673,False
Unseen Fist,-0.006188557670576367,-0.19151576664742373,0.18589117329525606,False
Compound Eyes,-0.008908182521295716,-0.15765411613723443,0.14313454284447374,False
Hunger Switch,-0.009206145355521701,-0.18519147995537383,0.16465287286607938,False
Magic Guard,-0.009350299288904717,-0.17845961419108733,0.14847160221202835,False
Marvel Scale,-0.010131384923460652,-0.18756414990482892,0.16209111481497965,False
Poison Heal,-0.010205754821159147,-0.19129006584285482,0.16110211572338837,False
Receiver,-0.010393737197262934,-0.19328685407035232,0.17307449678879513,False
Keen Eye,-0.010906956907042957,-0.17875229361519254,0.14780567509509449,False
Healer,-0.010932428550865538,-0.18322506179650258,0.16042469921748287,False
Rivalry,-0.011442164601593956,-0.17611219625353075,0.15301664687582509,False
Water Absorb,-0.011682537978916774,-0.18444036870719863,0.14944553423981966,False
Super Luck,-0.011709190122070185,-0.18822483299640733,0.1605486900813358,False
Ice Body,-0.012682168137438743,-0.19346399343527634,0.16689945543437487,False
Illuminate,-0.012959301529320484,-0.18743975884566005,0.15894456804627247,False
Liquid Voice,-0.013355473500849686,-0.16218809393850633,0.13253759946300664,False
Static,-0.013390704422459073,-0.16167077320234538,0.13025608039393696,False
Magma Armor,-0.013583779577904012,-0.18857945325209888,0.15998707593469177,False
Cheek Pouch,-0.013820421247673766,-0.18763744746342548,0.1533591598529591,False
Sturdy,-0.013837362676841608,-0.1634381238120897,0.13067747668348473,False
Supersweet Syrup,-0.01418804016865915,-0.18442286243121367,0.15150525565179376,False
Mold Breaker,-0.01464582148830918,-0.16628148835263734,0.13432754645068873,False
Refrigerate,-0.015800582663134256,-0.1932542762763939,0.16088822882149734,False
Corrosion,-0.01580982383591591,-0.1925932456764203,0.15299078635531624,False
Magician,-0.01592878638178569,-0.17895766015895317,0.14565009813807236,False
Stalwart,-0.015977585821751142,-0.19135574348717618,0.1543760166943495,False
Mirror Armor,-0.016546363210346825,-0.16333634923921087,0.1316714014303908,False
Heavy Metal,-0.0174861940027689,-0.198059096895014,0.15795040948662895,False
Cute Charm,-0.01771449519395586,-0.17445934292920998,0.1320896804150449,False
Sap Sipper,-0.01843684454549643,-0.19162614266298325,0.15226468638424684,False
Solar Power,-0.019957030724801768,-0.13259126796477558,0.09080361429798287,False
White Smoke,-0.020428181785532618,-0.20322789549638645,0.15591062235205722,False
Pickpocket,-0.020980153040269407,-0.18780141686884871,0.14870390793419005,False
Technician,-0.021055237005750058,-0.16670872423041191,0.122133856984986,False
Pressure,-0.021519408455039954,-0.15699687586374594,0.11151277912213102,False
Mega Launcher,-0.021731676719716795,-0.18708940534139465,0.13934647281986,False
Dry Skin,-0.022294841012956913,-0.192605828893823,0.13851442447810453,False
Sand Force,-0.022473088698567983,-0.19574896669970482,0.14431313881754737,False
Poison Point,-0.022679235687164213,-0.1901028580226228,0.14391010888109043,False
Shield Dust,-0.02323767676680871,-0.19902732421321373,0.14797966991538028,False
Electromorphosis,-0.026294615600108148,-0.18485972520977428,0.1338845590522923,False
Motor Drive,-0.027495694410053288,-0.20448724704087454,0.14599884872099933,False
Reckless,-0.027646043858409217,-0.19342466522429685,0.13253369996038833,False
Sweet Veil,-0.029738078223158614,-0.21935699904096267,0.1424001655847006,False
Clear Body,-0.03184197912917911,-0.1593010638689411,0.09679909315562478,False
Unaware,-0.03185762665122432,-0.18135818442036863,0.11751200036699633,False
Harvest,-0.03233758967138612,-0.20535570134640477,0.13721003348892696,False
Effect Spore,-0.032364378457795044,-0.21721772028802253,0.14317419704050433,False
Hyper Cutter,-0.032835969392576436,-0.1475065829576892,0.07858852791837533,False
Steadfast,-0.033477306353273534,-0.21870396008417092,0.14363336250577993,False
Justified,-0.03373848807610825,-0.2134583391411299,0.13704279825852558,False
Synchronize,-0.035576328289647435,-0.2056696676757743,0.12559409876614872,False
Multiscale,-0.03559727351771092,-0.1745728733452987,0.09778278700235535,False
Rock Head,-0.037284120000170305,-0.1834750243476962,0.10245868365309041,False
Own Tempo,-0.039128629463237835,-0.2199798597235905,0.1243199991667156,False
Hospitality,-0.04508024674463671,-0.18437552918789304,0.08735426381215745,False
Infiltrator,-0.04522626391504739,-0.20894728438749452,0.10818476418753782,False
Lightning Rod,-0.04783339581538327,-0.17450121575308672,0.07860497031181408,False
Wandering Spirit,-0.04802959892050842,-0.2345359764647371,0.11714529096412224,False
Illusion,-0.04908450736620704,-0.2143578365617005,0.10388057955867773,False
Sheer Force,-0.05576731788075872,-0.22170707315037827,0.10103118352857991,False
Soundproof,-0.05610380511153416,-0.22012197906103673,0.09947068279650699,False
Volt Absorb,-0.05859337727811724,-0.24402477534245895,0.11009907858474978,False
Magic Bounce,-0.06097513198998941,-0.22370244346906853,0.0889214203932328,False
Sand Veil,-0.06335852995992183,-0.21437118226848953,0.06861753565556046,False
Levitate,-0.06435606439218079,-0.16668763662072128,0.03893733191372555,False
Zero to Hero,-0.06489394667873245,-0.22794866601117889,0.0852939438954567,False
Pixilate,-0.06567816226121037,-0.20383594293218565,0.06190394782619322,False
Torrent,-0.0700578882960332,-0.1831946608713832,0.037324261280912534,False
Frisk,-0.07246613051473448,-0.2326076776402605,0.07674159154485945,False
Mummy,-0.07423101735323073,-0.26563574245619953,0.09705596064754193,False
Disguise,-0.07839332713594666,-0.2613750527076925,0.07991799762721606,False
Snow Cloak,-0.0805043856728926,-0.23229183538830173,0.058969217644739606,False
Iron Fist,-0.08178018325394314,-0.272878068721371,0.08446016320940052,False
No Guard,-0.08284764146117311,-0.2613295315370783,0.07285802214162693,False
Prankster,-0.09149684241539228,-0.19464668789416897,0.008950436256741611,False
Overgrow,-0.10968577686516866,-0.24729440830752755,0.017663086182416698,False
Supreme Overlord,-0.11485971322658933,-0.282901365701458,0.03503634089377294,False
Protean,-0.11870954965814219,-0.2800830750743201,0.029553758315954717,False
Swift Swim,-0.16912918797392648,-0.29555303636677416,-0.047174623178948306,True
