,mean,q5,q95,robust
Excadrite,0.009853200207040844,-0.15567278572444926,0.18795651490512608,False
Shed Shell,0.009617075459763473,-0.1550218696815193,0.1754712368221242,False
Sharp Beak,0.009400023128920503,-0.1282376551131002,0.14634345258853668,False
Kasib Berry,0.00856614675981562,-0.07236612509483499,0.09115032904848876,False
Smooth Rock,0.008113299856404323,-0.15834468867147453,0.1808053229977791,False
froslassite,0.007758256268304013,-0.16258419430028975,0.17989302695760961,False
Hard Stone,0.007128538856239066,-0.14963246655423754,0.1696702238579626,False
Swampertite,0.0069376335256599,-0.12781211792547298,0.14395560251779263,False
Assault Vest,0.006596892437898901,-0.1580097021000336,0.1706673117556444,False
Lucarionite,0.005720899404367866,-0.1573244094887094,0.17207063846520654,False
Raicunite Y,0.004951290761696259,-0.15785762711846793,0.17578473212696086,False
Chesnaughtite,0.004760006751477938,-0.16070341025855975,0.17135184465263922,False
Steelixite,0.004624880263432808,-0.1499064458339665,0.16229591808387464,False
scraftinite,0.0033500079232473817,-0.16986013118470022,0.17334731476681964,False
Roseli Berry,0.0030974790085016315,-0.08880676027556643,0.09834157612985565,False
chimechite,0.0028470647001432063,-0.1653547042434296,0.17162950777346414,False
Pidgeotite,0.0024447899807565274,-0.1570232246412581,0.16622332516080915,False
clefablite,0.0024086956132881917,-0.16210273556255803,0.17520370007911334,False
Manectite,0.0019069532277002962,-0.16351291462636025,0.17259273786770424,False
Mawilite,0.0018988897886249773,-0.14052376865146685,0.13991308952899276,False
Silk Scarf,0.0009700050877247051,-0.14102207149024007,0.1449415358611674,False
Rindo Berry,0.0008085553684224844,-0.16362163434052626,0.16825195765949544,False
Delphoxite,0.0008030848890056636,-0.13033988743143515,0.13694607894872315,False
Beedrillite,0.00048630365677025813,-0.16757617369333166,0.16790841749425636,False
Starminite,-0.0012334750929957436,-0.15345578095340034,0.15728808666246175,False
Miracle Seed,-0.0014938022640598847,-0.15689276423345208,0.15948378010136366,False
Barbaracite,-0.0016908728895997755,-0.16083963606994262,0.1527983135441177,False
Metal Coat,-0.0018641322075922423,-0.13105154426556298,0.12826581578922178,False
Feraligite,-0.0022948473972391535,-0.1771824554821706,0.16713641963349946,False
Yache Berry,-0.0023690315579553436,-0.16357919224019732,0.16759850640003662,False
Staraptite,-0.0027258754771077452,-0.12328047572755302,0.1194729778254003,False
Gengarite,-0.0030429894892840936,-0.14395968598229036,0.13578610722808793,False
Dragon Fang,-0.003768462385802216,-0.15144606860680246,0.13700679306954264,False
